Agents,X_DIM,Y_DIM,TRIAL_NO,SCORE,DONE_RATIO,STEPS,ACTION_PROB
10,35,35,12290,-0.34842643467644463,22.747252747252748,586,[0.23242256 0.13350844 0.23428041 0.38492585 0.01486274]
10,35,35,12291,-0.3472448671497683,23.152173913043477,586,[0.23133527 0.13302173 0.23367231 0.38731683 0.01465387]
10,35,35,12292,-0.346355286738361,22.903225806451612,586,[0.22976558 0.13272154 0.23351125 0.38951837 0.01448325]
10,35,35,12293,-0.3460433904649428,22.872340425531913,586,[0.22865957 0.13410458 0.23233071 0.39052908 0.01437606]
10,35,35,12294,-0.34625609161794346,22.63157894736842,586,[0.22802763 0.13384497 0.23297007 0.39079048 0.01436685]
10,35,35,12295,-0.34640649112655275,22.708333333333332,586,[0.22870965 0.13320352 0.23318222 0.39054371 0.01436091]
10,35,35,12296,-0.34576054791906263,22.783505154639176,586,[0.23596265 0.13141666 0.23331963 0.38385411 0.01544696]
10,35,35,12297,-0.3467309145880672,22.551020408163268,586,[0.23509866 0.13130665 0.23291265 0.38535078 0.01533125]
10,35,35,12298,-0.3462110690235786,22.82828282828283,586,[0.23576697 0.13227498 0.23216549 0.38432062 0.01547194]
10,35,35,12299,-0.34685023148149113,22.8,586,[0.23726542 0.13216588 0.230563   0.38440477 0.01560094]
10,35,35,12300,-0.3457650462963056,22.8,586,[0.2366884  0.1318968  0.23053587 0.38537    0.01550893]
10,35,35,12301,-0.3442780092592683,23.0,586,[0.09415584 0.09415584 0.30194805 0.50649351 0.00324675]
10,35,35,12302,-0.34501701388889816,22.6,586,[0.12478032 0.15465729 0.30404218 0.41300527 0.00351494]
10,35,35,12303,-0.3461047453703797,22.400000000000006,586,[0.11919699 0.16938519 0.27352572 0.43538269 0.00250941]
10,35,35,12304,-0.3469535879629722,22.500000000000004,586,[0.32895646 0.14512785 0.21492744 0.308915   0.00207326]
10,35,35,12305,-0.34595729166667594,22.500000000000004,586,[0.39652605 0.1191067  0.182134   0.29975186 0.00248139]
10,35,35,12306,-0.3474702546296392,22.6,586,[0.37918714 0.10987048 0.19785619 0.31085306 0.00223314]
10,35,35,12307,-0.3482371527777874,22.6,586,[0.36033857 0.11326078 0.20112858 0.32325675 0.00201532]
10,35,35,12308,-0.34710613425926873,22.4,586,[0.34992625 0.11356932 0.20169617 0.3329646  0.00184366]
10,35,35,12309,-0.34623009259260196,22.5,586,[0.32307692 0.10572831 0.2101473  0.35875614 0.00229133]
10,35,35,12310,-0.34666863425926864,22.6,586,[0.42626314 0.0931008  0.18030264 0.29828161 0.00205181]
10,35,35,12311,-0.34517615740741675,22.9,586,[0.40651722 0.09798937 0.17725907 0.31638549 0.00184886]
10,35,35,12312,-0.34610277777778703,22.8,586,[0.40443975 0.10443975 0.17928118 0.30824524 0.00359408]
10,35,35,12313,-0.3466453703703797,22.8,586,[0.41699295 0.10512921 0.17541112 0.29894283 0.00352388]
10,35,35,12314,-0.3446305555555646,23.0,586,[0.4035055  0.1143017  0.17471564 0.30412083 0.00335633]
10,35,35,12315,-0.347442129629639,22.300000000000004,586,[0.3963656  0.11532926 0.17812163 0.30694494 0.00323858]
10,35,35,12316,-0.346890277777787,22.400000000000002,586,[0.39160477 0.11314562 0.18552427 0.30609777 0.00362757]
10,35,35,12317,-0.34720717592593525,22.400000000000002,586,[0.37954997 0.11184646 0.18481138 0.31965586 0.00413633]
10,35,35,12318,-0.3484276620370464,21.900000000000002,586,[0.37207813 0.11895613 0.18395773 0.32068524 0.00432277]
10,35,35,12319,-0.348768055555565,21.6,586,[0.33896848 0.11733524 0.17320917 0.30687679 0.06361032]
10,35,35,12320,-0.34905034722223155,21.800000000000004,586,[0.33599783 0.12288308 0.17843111 0.30253353 0.06015445]
10,35,35,12321,-0.34529178240741665,22.700000000000003,178,[0.32740397 0.12786801 0.1768497  0.31064707 0.05723125]
10,35,35,12322,-0.3451002314814907,22.6,586,[0.32248297 0.12818572 0.17991421 0.31339894 0.05601817]
10,35,35,12323,-0.3454844907407501,22.400000000000002,586,[0.32022263 0.12801484 0.1834261  0.31341991 0.05491651]
10,35,35,12324,-0.34600486111112055,22.300000000000004,586,[0.31630672 0.12763892 0.18648386 0.31570007 0.05387042]
10,35,35,12325,-0.3483222222222321,22.0,586,[0.31457072 0.12706329 0.18667617 0.31896449 0.05272533]
10,35,35,12326,-0.347428935185195,22.5,586,[0.2994907  0.12920726 0.20205934 0.31543401 0.05380868]
10,35,35,12327,-0.3491793981481581,22.300000000000004,586,[0.29978166 0.12860262 0.20141921 0.31713974 0.05305677]
10,35,35,12328,-0.3500370370370469,22.400000000000002,586,[0.29935701 0.12880784 0.20174976 0.31875198 0.0513334 ]
10,35,35,12329,-0.35148599537038044,22.0,586,[0.29783935 0.12881216 0.20272925 0.32016954 0.05044971]
10,35,35,12330,-0.35153900462963983,21.799999999999997,586,[0.29603328 0.13168307 0.2035102  0.3192655  0.04950796]
10,35,35,12331,-0.35069895833334364,21.900000000000002,586,[0.29310858 0.13683689 0.20247893 0.31908775 0.04848785]
10,35,35,12332,-0.35004456018519536,22.000000000000004,586,[0.28886951 0.1395912  0.20633537 0.31783396 0.04736995]
10,35,35,12333,-0.3466483796296395,22.800000000000004,586,[0.27875333 0.1466397  0.20492783 0.32472189 0.04495725]
10,35,35,12334,-0.34579907407408395,22.900000000000006,586,[0.27662774 0.14463907 0.20382166 0.32749469 0.04741684]
10,35,35,12335,-0.34588472222223204,23.1,586,[0.27433325 0.14346969 0.20204099 0.33410514 0.04605094]
10,35,35,12336,-0.34497256944445426,23.3,586,[0.27055791 0.1454228  0.19871955 0.3406502  0.04464954]
10,35,35,12337,-0.34552291666667645,22.999999999999996,586,[0.26657002 0.15059998 0.19658533 0.34162841 0.04461625]
10,35,35,12338,-0.3469780092592692,23.2,586,[0.26589869 0.15243806 0.1960707  0.34030298 0.04528957]
10,35,35,12339,-0.3477407407407507,23.3,586,[0.26496458 0.15583405 0.19615474 0.33828909 0.04475753]
10,35,35,12340,-0.34880115740741763,23.099999999999998,586,[0.26217885 0.15834413 0.19669132 0.33894945 0.04383624]
10,35,35,12341,-0.3501114583333437,22.5,586,[0.2608369  0.15911652 0.19840733 0.33844189 0.04319736]
10,35,35,12342,-0.34967997685186214,22.900000000000002,586,[0.25678378 0.15409883 0.19101685 0.33211939 0.06598115]
10,35,35,12343,-0.34990833333334365,23.000000000000004,586,[0.25450105 0.15882763 0.19099791 0.3311933  0.06448011]
10,35,35,12344,-0.35016134259260295,22.700000000000003,586,[0.25421984 0.1578839  0.19047619 0.33401949 0.06340058]
10,35,35,12345,-0.35066064814815867,22.5,586,[0.25195034 0.15846957 0.19042127 0.33647649 0.06268231]
10,35,35,12346,-0.3510537037037143,22.400000000000002,586,[0.25023455 0.16204262 0.19032301 0.33547782 0.06192199]
10,35,35,12347,-0.3520032407407513,22.4,586,[0.24975157 0.16522027 0.18887049 0.33494535 0.06121232]
10,35,35,12348,-0.35002592592593634,23.0,586,[0.24769929 0.16429034 0.19099157 0.33700583 0.06001296]
10,35,35,12349,-0.3511241898148254,22.3,586,[0.24688216 0.16702723 0.19018834 0.33691779 0.05898447]
10,35,35,12350,-0.3500107638888994,22.300000000000004,586,[0.2448005  0.16902293 0.1907006  0.33722903 0.05824694]
10,35,35,12351,-0.35112395833334403,22.100000000000005,586,[0.24525971 0.17287382 0.18998209 0.33463035 0.05725403]
10,35,35,12352,-0.3523081018518625,22.1,586,[0.24662428 0.17299425 0.18837421 0.33587648 0.05613079]
10,35,35,12353,-0.35093935185186254,22.100000000000005,586,[0.24395329 0.17889908 0.18819254 0.33367092 0.05528417]
10,35,35,12354,-0.3510467592592699,22.300000000000004,586,[0.24440559 0.17995338 0.18939394 0.33216783 0.05407925]
10,35,35,12355,-0.34917037037038084,22.6,586,[0.24252511 0.18335725 0.18989957 0.33096126 0.05325681]
10,35,35,12356,-0.3485642361111215,22.800000000000004,586,[0.23951758 0.18327322 0.18969793 0.3352119  0.05229937]
10,35,35,12357,-0.349695717592603,22.600000000000005,586,[0.23978339 0.1849598  0.18953774 0.33391023 0.05180884]
10,35,35,12358,-0.35003298611112155,22.5,586,[0.21837691 0.18653972 0.21112287 0.33716186 0.04679865]
10,35,35,12359,-0.3488200231481583,22.600000000000005,586,[0.21795447 0.18821302 0.21058138 0.33697006 0.04628107]
10,35,35,12360,-0.34924039351852865,22.6,586,[0.21732066 0.18999557 0.21047708 0.33646792 0.04573876]
10,35,35,12361,-0.3474769675926026,22.6,586,[0.21710302 0.18965433 0.20920482 0.33874506 0.04529277]
10,35,35,12362,-0.3488853009259361,21.900000000000002,586,[0.21659628 0.18952774 0.20670954 0.34258015 0.04458629]
10,35,35,12363,-0.350013078703714,21.700000000000003,586,[0.21625214 0.19152269 0.2054775  0.34265236 0.04409531]
10,35,35,12364,-0.3475285879629731,21.8,586,[0.22156662 0.18913771 0.2028898  0.34310537 0.0433005 ]
10,35,35,12365,-0.34523692129630634,22.2,586,[0.21926639 0.19275468 0.20019975 0.34424369 0.0435355 ]
10,35,35,12366,-0.3441041666666767,22.099999999999998,586,[0.21906685 0.19344998 0.20049349 0.3439659  0.04302378]
10,35,35,12367,-0.345094675925936,21.8,586,[0.21803271 0.19338593 0.1999376  0.34585729 0.04278647]
10,35,35,12368,-0.3462381944444545,21.9,586,[0.21899991 0.1928992  0.20041304 0.34550488 0.04218297]
10,35,35,12369,-0.3486843750000103,21.4,586,[0.21813523 0.19507535 0.20050376 0.34459547 0.04169019]
10,35,35,12370,-0.34824710648149165,21.4,586,[0.21730546 0.19550195 0.2000515  0.34593759 0.04120349]
10,35,35,12371,-0.3467465277777877,21.900000000000002,586,[0.21678854 0.19633121 0.19958578 0.34637981 0.04091466]
10,35,35,12372,-0.34524826388889873,22.300000000000004,586,[0.22005963 0.19695213 0.19856717 0.34433493 0.04008614]
10,35,35,12373,-0.34170428240741707,23.300000000000004,225,[0.21952906 0.20126886 0.19687665 0.34291756 0.03940787]
10,35,35,12374,-0.3419093750000098,23.3,586,[0.2185276  0.20204254 0.19677536 0.34365325 0.03900125]
10,35,35,12375,-0.3430202546296395,23.000000000000004,586,[0.21966444 0.20292621 0.1956902  0.34315363 0.03856552]
10,35,35,12376,-0.3442228009259359,22.3,586,[0.22027559 0.2023622  0.19503937 0.34393701 0.03838583]
10,35,35,12377,-0.344929398148158,22.000000000000004,586,[0.22089028 0.2021476  0.19472862 0.34412339 0.03811011]
10,35,35,12378,-0.34314953703704687,22.1,586,[0.21657592 0.21071537 0.1946461  0.34116001 0.0369026 ]
10,35,35,12379,-0.3444233796296397,21.900000000000006,586,[0.21738645 0.21049888 0.19352197 0.34218168 0.03641102]
10,35,35,12380,-0.34515138888889907,21.800000000000004,586,[0.21853526 0.21067137 0.19240804 0.34233638 0.03604895]
10,35,35,12381,-0.34489085648149176,21.800000000000004,586,[0.21921845 0.2126328  0.19174793 0.34070732 0.03569349]
10,35,35,12382,-0.3462106481481584,21.8,586,[0.21345081 0.21036189 0.20478079 0.33679666 0.03460985]
10,35,35,12383,-0.34474907407408395,21.900000000000002,586,[0.21412712 0.20843741 0.20420483 0.33888426 0.03434638]
10,35,35,12384,-0.3462717592592693,21.600000000000005,586,[0.21355398 0.20817487 0.2037551  0.34001439 0.03450166]
10,35,35,12385,-0.3454569444444544,21.400000000000006,586,[0.21298394 0.20784446 0.2030093  0.34204565 0.03411665]
10,35,35,12386,-0.3460212962963064,21.400000000000006,586,[0.21343304 0.20766548 0.20370867 0.3413252  0.03386761]
10,35,35,12387,-0.34575000000001027,21.400000000000006,586,[0.21423587 0.20818795 0.20237264 0.34120892 0.03399462]
10,35,35,12388,-0.3448500000000102,21.500000000000004,586,[0.21031874 0.2087024  0.20543738 0.33788065 0.03766083]
10,35,35,12389,-0.3424109953703804,21.700000000000006,586,[0.21017905 0.20800102 0.20489414 0.33961116 0.03731463]
10,35,35,12390,-0.34438877314815836,21.500000000000004,586,[0.21040817 0.20800531 0.20326283 0.3380442  0.04027949]
10,35,35,12391,-0.3463739583333436,21.000000000000004,586,[0.20989359 0.20807307 0.20283123 0.33921341 0.0399887 ]
10,35,35,12392,-0.34738275462964,21.1,586,[0.20837348 0.20877755 0.2038666  0.33938396 0.03959842]
10,35,35,12393,-0.34740011574075114,20.900000000000006,586,[0.20795872 0.20937992 0.20341706 0.33988321 0.03936108]
10,35,35,12394,-0.3464343750000103,21.500000000000007,586,[0.20705236 0.20873149 0.20406045 0.34110823 0.03904747]
10,35,35,12395,-0.34655775462964,21.200000000000003,586,[0.20684113 0.21032841 0.2034145  0.34063135 0.03878461]
10,35,35,12396,-0.34591446759260286,21.200000000000003,586,[0.20686863 0.2104979  0.20323935 0.34085183 0.03854229]
10,35,35,12397,-0.34516840277778793,21.200000000000003,586,[0.20692839 0.2109496  0.20394972 0.33989634 0.03827594]
10,35,35,12398,-0.3450935185185288,20.8,586,[0.20623132 0.21028494 0.20371631 0.34174631 0.03802113]
10,35,35,12399,-0.34492604166667695,20.6,586,[0.20597665 0.21032972 0.20380011 0.3420983  0.03779523]
10,35,35,12400,-0.3457202546296401,20.8,586,[0.20143054 0.21590493 0.19830475 0.34448481 0.03987497]
10,35,35,12401,-0.34647812500001046,20.8,586,[0.3253012  0.26506024 0.13253012 0.26907631 0.00803213]
10,35,35,12402,-0.34628379629630673,20.699999999999996,586,[0.34660422 0.27868852 0.09836066 0.26932084 0.00702576]
10,35,35,12403,-0.34532314814815845,20.7,586,[0.2574103  0.27925117 0.10920437 0.34789392 0.00624025]
10,35,35,12404,-0.3441733796296401,20.500000000000004,586,[0.23756906 0.24309392 0.14254144 0.37127072 0.00552486]
10,35,35,12405,-0.34578773148149217,20.300000000000004,586,[0.21203704 0.22037037 0.15277778 0.41018519 0.00462963]
10,35,35,12406,-0.34490023148149207,20.1,586,[0.22754491 0.21781437 0.17664671 0.36751497 0.01047904]
10,35,35,12407,-0.34466319444445487,20.2,586,[0.24329159 0.23971377 0.18664281 0.31782946 0.01252236]
10,35,35,12408,-0.3441884259259364,20.2,586,[0.23259579 0.23421479 0.20831085 0.3135456  0.01133297]
10,35,35,12409,-0.34504780092593657,19.9,586,[0.2217433  0.23754789 0.23132184 0.2993295  0.01005747]
10,35,35,12410,-0.344337847222233,19.5,586,[0.21358394 0.21999146 0.22725331 0.3297736  0.00939769]
10,35,35,12411,-0.3476568287037148,19.0,586,[0.23953225 0.20973218 0.22104866 0.32138816 0.00829876]
10,35,35,12412,-0.34905219907408513,18.900000000000002,586,[0.1973607  0.17419355 0.35249267 0.26950147 0.00645161]
10,35,35,12413,-0.34766724537038124,19.6,586,[0.19546813 0.18401394 0.32345618 0.29133466 0.00572709]
10,35,35,12414,-0.3487936342592702,19.6,586,[0.19090909 0.19044289 0.32121212 0.29207459 0.00536131]
10,35,35,12415,-0.34913275462964066,19.6,586,[0.19094488 0.1843832  0.32589676 0.29374453 0.00503062]
10,35,35,12416,-0.3491818287037147,19.400000000000002,586,[0.18704284 0.18850575 0.31933124 0.30010449 0.00501567]
10,35,35,12417,-0.3498019675926037,19.6,586,[0.19007619 0.19222504 0.30474702 0.30826333 0.00468842]
10,35,35,12418,-0.3488524305555667,19.6,586,[0.19303739 0.1928532  0.2980291  0.31092282 0.00515749]
10,35,35,12419,-0.34919363425927047,19.6,586,[0.18939652 0.18394136 0.28469144 0.30583021 0.03614047]
10,35,35,12420,-0.3492243055555668,19.300000000000004,586,[0.18367347 0.18481633 0.28506122 0.31183673 0.03461224]
10,35,35,12421,-0.3523765046296408,18.6,586,[0.19212267 0.17949489 0.28232111 0.31374023 0.03232111]
10,35,35,12422,-0.3514269675926037,18.6,586,[0.18832775 0.18075971 0.2808907  0.3187309  0.03129093]
10,35,35,12423,-0.350291087962974,19.0,586,[0.19079686 0.17760943 0.28184624 0.31958474 0.03016274]
10,35,35,12424,-0.3498163194444553,19.0,586,[0.18962457 0.1774744  0.28136519 0.32191126 0.02962457]
10,35,35,12425,-0.34692465277778817,19.4,586,[0.18934063 0.17800365 0.27430284 0.32994527 0.02840761]
10,35,35,12426,-0.3489031250000105,18.9,586,[0.18925703 0.18373494 0.27296687 0.32655622 0.02748494]
10,35,35,12427,-0.3477834490740845,19.0,586,[0.18509091 0.1849697  0.27042424 0.3329697  0.02654545]
10,35,35,12428,-0.3481244212963068,18.700000000000003,586,[0.18321246 0.18761146 0.27166805 0.33147069 0.02603733]
10,35,35,12429,-0.347446180555566,18.700000000000003,586,[0.20683091 0.18432251 0.26181411 0.32228443 0.02474804]
10,35,35,12430,-0.3470813657407511,18.800000000000004,586,[0.2066215  0.18597028 0.26070804 0.32255245 0.02414773]
10,35,35,12431,-0.34869039351852876,18.800000000000004,586,[0.20482185 0.1856198  0.26349477 0.32248773 0.02357585]
10,35,35,12432,-0.34939178240741775,18.6,586,[0.23188548 0.17433082 0.26855574 0.30346112 0.02176684]
